PdfSize,MetadataSize,Pages,XrefLength,TitleCharacters,isEncrypted,EmbeddedFiles,Images,Text,Header,Obj,Endobj,Stream,Endstream,Xref,Trailer,StartXref,PageNo,ObjStm,JS,Javascript,AA,OpenAction,Acroform,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors,JSExec,AutoExec,FileDrop,ShellExec,ExploitAttempt,label,filename,filepath
126597,458,1,302,21,0,0,1,1,"1.7%",2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,bank_america.pdf,dataset/benign\bank_america.pdf
107990,283,1,27,0,0,0,9,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,abacus.pdf,dataset/benign\abacus.pdf
32362,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,alpstein.pdf,dataset/benign\alpstein.pdf
86041,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amrcnint.pdf,dataset/benign\amrcnint.pdf
132499,283,1,37,0,0,0,0,1,1.5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,"Brian_Dressler_Photography,_Inc.pdf","dataset/benign\Brian_Dressler_Photography,_Inc.pdf"
154175,284,1,124,0,0,0,2,1,"1.5%",4,0,0,0,3,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,08inccsnap.pdf,dataset/benign\08inccsnap.pdf
111194,304,12,105,15,0,0,0,1,"1.4%",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,05eonta.pdf,dataset/benign\05eonta.pdf
68361,274,1,50,60,0,0,0,1,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,benign,Surat_Keterangan_Tidak_Menerima_Beasiswa_Lain_Rahma_Feli.pdf,dataset/benign\Surat_Keterangan_Tidak_Menerima_Beasiswa_Lain_Rahma_Feli.pdf
81926,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,ausltinc.pdf,dataset/benign\ausltinc.pdf
41800,299,3,27,8,0,0,0,1,1.3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,66fr50220.pdf,dataset/benign\66fr50220.pdf
26873,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,airtchcm.pdf,dataset/benign\airtchcm.pdf
90913,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,alexarch.pdf,dataset/benign\alexarch.pdf
50926,335,2,42,8,0,0,0,1,1.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,69fr62411.pdf,dataset/benign\69fr62411.pdf
51080,252,18,72,0,0,0,0,1,"1.2%",0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,a-00-4.pdf,dataset/benign\a-00-4.pdf
34335,319,12,61,36,0,0,0,1,"1.2%",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,20040303f.pdf,dataset/benign\20040303f.pdf
15183,337,1,26,48,0,0,1,1,"1.4%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,20110224-Ivan-Hoffman.pdf,dataset/benign\20110224-Ivan-Hoffman.pdf
226845,446,1,110,13,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,aaron_sanders.pdf,dataset/benign\aaron_sanders.pdf
21418,314,2,31,28,0,0,0,1,"1.4%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,a-05-84.pdf,dataset/benign\a-05-84.pdf
67990,267,7,67,8,0,0,0,1,"1.6%",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,10sprbulfidincpan.pdf,dataset/benign\10sprbulfidincpan.pdf
25001,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,baltel.pdf,dataset/benign\baltel.pdf
44035,307,2,54,8,0,0,0,1,"1.4%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,67fr58550.pdf,dataset/benign\67fr58550.pdf
329269,280,3,89,0,0,0,0,1,"1.5%",0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,041411jgregg-gautereaux.pdf,dataset/benign\041411jgregg-gautereaux.pdf
182165,456,1,223,9,0,0,1,1,"1.7%",4,0,0,0,2,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,accellion.pdf,dataset/benign\accellion.pdf
252062,287,1,47,0,0,0,0,1,1.5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,2009_symposium_on_ipca_and_japan_joint_press_statement.pdf,dataset/benign\2009_symposium_on_ipca_and_japan_joint_press_statement.pdf
212960,321,33,215,28,0,0,0,1,"1.6%",0,0,0,0,2,0,0,33,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,11ebfallbulmunbond.pdf,dataset/benign\11ebfallbulmunbond.pdf
73391,283,1,24,0,0,0,6,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,amesocfo.pdf,dataset/benign\amesocfo.pdf
37737,408,1,32,54,0,0,0,1,"1.4%",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,benign,282.pdf,dataset/benign\282.pdf
39124,299,2,25,8,0,0,0,1,1.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,66fr63267.pdf,dataset/benign\66fr63267.pdf
101279,316,6,152,13,0,0,0,1,"1.6%",0,0,0,0,1,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,20110131-Stephanie-Roach.pdf,dataset/benign\20110131-Stephanie-Roach.pdf
125242,283,1,54,0,0,0,36,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,ashoka.pdf,dataset/benign\ashoka.pdf
21618,303,2,19,8,0,0,0,1,1.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,64fr12902.pdf,dataset/benign\64fr12902.pdf
27600,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,blusprng.pdf,dataset/benign\blusprng.pdf
111194,503,2,260,24,0,0,2,1,"1.7%",9,0,0,0,2,0,0,2,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,benign,azcen.pdf,dataset/benign\azcen.pdf
49014,303,6,31,8,0,0,0,1,1.2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,63fr20428.pdf,dataset/benign\63fr20428.pdf
31307,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amplex.pdf,dataset/benign\amplex.pdf
75515,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,abika.pdf,dataset/benign\abika.pdf
26294,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,braktlib.pdf,dataset/benign\braktlib.pdf
35055,339,6,35,13,0,0,0,1,"1.4%",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,102601f.pdf,dataset/benign\102601f.pdf
42074,328,13,71,45,0,0,0,1,"1.2%",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,042308f.pdf,dataset/benign\042308f.pdf
74601,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,airimba.pdf,dataset/benign\airimba.pdf
70830,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,alyrica.pdf,dataset/benign\alyrica.pdf
21998,285,3,43,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,12-0019.pdf,dataset/benign\12-0019.pdf
61897,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,allfscinc.pdf,dataset/benign\allfscinc.pdf
207687,362,4,1596,35,0,0,0,1,"1.6%",0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,a2008_105.pdf,dataset/benign\a2008_105.pdf
89933,460,1,80,22,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,allband2.pdf,dataset/benign\allband2.pdf
74869,282,2,27,0,0,0,2,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,benign,2000-7-DiMA-extension.pdf,dataset/benign\2000-7-DiMA-extension.pdf
103959,463,36,191,56,0,0,1,1,"1.6%",0,0,0,0,3,0,0,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,2011-2012_pgp_1st_update.pdf,dataset/benign\2011-2012_pgp_1st_update.pdf
160427,339,37,152,32,0,0,1,1,"1.4%",0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,2004-2005pgp.pdf,dataset/benign\2004-2005pgp.pdf
70414,519,25,93,92,0,0,0,1,"1.3%",0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,1999_pgp.pdf,dataset/benign\1999_pgp.pdf
17077,310,2,36,8,0,0,0,1,"1.2%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,64fr62977.pdf,dataset/benign\64fr62977.pdf
16079,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,armstasu.pdf,dataset/benign\armstasu.pdf
21108,298,1,13,0,0,0,1,0,"1.4%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,boschtol.pdf,dataset/benign\boschtol.pdf
78929,272,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,banflixc.pdf,dataset/benign\banflixc.pdf
75380,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,antetmtv.pdf,dataset/benign\antetmtv.pdf
27225,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,apldthry.pdf,dataset/benign\apldthry.pdf
44623,301,3,665,0,0,0,2,1,"1.4%",0,0,0,0,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,2011_irs_software_developers_conference_attendees.pdf,dataset/benign\2011_irs_software_developers_conference_attendees.pdf
88126,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bigmuscom.pdf,dataset/benign\bigmuscom.pdf
70420,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bainco.pdf,dataset/benign\bainco.pdf
76761,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,advcornt.pdf,dataset/benign\advcornt.pdf
121841,283,1,33,0,0,0,15,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,amlegion.pdf,dataset/benign\amlegion.pdf
27739,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,autmedia.pdf,dataset/benign\autmedia.pdf
81312,286,1,11,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,atlcbbd1.pdf,dataset/benign\atlcbbd1.pdf
70414,272,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,branconl.pdf,dataset/benign\branconl.pdf
68948,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bluefrog.pdf,dataset/benign\bluefrog.pdf
21150,303,2,21,8,0,0,0,1,1.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,63fr25525.pdf,dataset/benign\63fr25525.pdf
109872,282,4,39,0,0,0,4,1,"1.6%",0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,benign,ar-1892.pdf,dataset/benign\ar-1892.pdf
186208,304,3,83,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr9229.pdf,dataset/benign\76fr9229.pdf
94321,283,2,33,0,0,0,12,0,"1.7%",0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,benign,allromac.pdf,dataset/benign\allromac.pdf
83173,299,12,59,8,0,0,0,1,1.3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,69fr11566.pdf,dataset/benign\69fr11566.pdf
16843,346,1,22,61,0,0,0,1,1.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,benign,Anthony_BIanciella_Photography.pdf,dataset/benign\Anthony_BIanciella_Photography.pdf
93803,272,2,24,0,0,0,2,0,1.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,appyoinc.pdf,dataset/benign\appyoinc.pdf
87863,271,1,21,0,0,0,0,1,1.5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Anh_Nguyen.pdf,dataset/benign\Anh_Nguyen.pdf
98085,283,1,33,0,0,0,15,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,blackbau.pdf,dataset/benign\blackbau.pdf
205454,405,1,139,10,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,a20_mobile.pdf,dataset/benign\a20_mobile.pdf
27984,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,almostr2.pdf,dataset/benign\almostr2.pdf
25628,314,11,51,24,0,0,0,1,"1.4%",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,a-11-05.pdf,dataset/benign\a-11-05.pdf
128654,342,10,434,13,0,0,0,1,"1.6%",0,0,0,0,3,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,121701f.pdf,dataset/benign\121701f.pdf
24708,285,3,43,0,0,0,1,1,"1.6%",0,0,0,0,2,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,12-0028.pdf,dataset/benign\12-0028.pdf
95199,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bresnan.pdf,dataset/benign\bresnan.pdf
78044,272,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,ameracad.pdf,dataset/benign\ameracad.pdf
26229,301,3,86,7,0,0,0,1,"1.4%",0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,a-05-37.pdf,dataset/benign\a-05-37.pdf
71258,498,6,683,68,0,0,0,1,"1.6%",1,0,0,0,1,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,ama-pia.pdf,dataset/benign\ama-pia.pdf
29798,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,ashfrdcm.pdf,dataset/benign\ashfrdcm.pdf
83453,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bomisinc.pdf,dataset/benign\bomisinc.pdf
43085,673,1,46,116,0,0,0,1,"1.6%",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,benign,20110112-R-Lancefield.pdf,dataset/benign\20110112-R-Lancefield.pdf
21998,298,1,13,0,0,0,1,0,"1.4%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amarfond.pdf,dataset/benign\amarfond.pdf
120761,454,1,343,14,0,0,1,1,"1.7%",5,0,0,0,2,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,advanceme.pdf,dataset/benign\advanceme.pdf
30533,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amerxbnk.pdf,dataset/benign\amerxbnk.pdf
149860,303,10,92,17,0,0,0,1,1.3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,benign,22-manon-ress.pdf,dataset/benign\22-manon-ress.pdf
32959,299,1,23,8,0,0,0,1,1.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,68fr67045.pdf,dataset/benign\68fr67045.pdf
38677,379,6,50,11,0,0,1,1,"1.5%",0,0,0,0,3,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,aod201005.pdf,dataset/benign\aod201005.pdf
21637,303,2,21,8,0,0,0,1,1.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,64fr23875.pdf,dataset/benign\64fr23875.pdf
34168,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bovillig.pdf,dataset/benign\bovillig.pdf
90188,300,1,22,11,0,0,0,1,"1.5%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,3D_adesk_site-3d.pdf,dataset/benign\3D_adesk_site-3d.pdf
87402,283,1,29,0,0,0,11,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,brailleinc.pdf,dataset/benign\brailleinc.pdf
81684,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,acscfuin.pdf,dataset/benign\acscfuin.pdf
403184,273,1,138,0,0,0,3,1,"1.4%",6,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,benign,09estrustsnap.pdf,dataset/benign\09estrustsnap.pdf
141023,424,1,134,8,0,0,1,1,"1.7%",4,0,0,0,2,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,beatrobo.pdf,dataset/benign\beatrobo.pdf
13650,229,3,20,0,0,0,0,1,1.1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,benign,a-99-18.pdf,dataset/benign\a-99-18.pdf
90978,467,1,94,32,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,allen.pdf,dataset/benign\allen.pdf
71424,297,24,90,0,0,0,0,1,"1.4%",0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,051801f.pdf,dataset/benign\051801f.pdf
28205,447,6,41,62,0,0,0,1,"1.4%",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,204.pdf,dataset/benign\204.pdf
80237,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,brgmwphs.pdf,dataset/benign\brgmwphs.pdf
144701,298,6,37,0,0,0,6,0,"1.3%",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,adtlcmgp.pdf,dataset/benign\adtlcmgp.pdf
97708,283,1,35,0,0,0,17,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,activebook.pdf,dataset/benign\activebook.pdf
37079,309,1,12,0,0,0,0,1,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,20110105-J-King.pdf,dataset/benign\20110105-J-King.pdf
56133,374,1,52,64,0,0,0,1,"1.6%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,71fr63247.pdf,dataset/benign\71fr63247.pdf
16022,447,3,40,62,0,0,0,1,"1.4%",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,benign,172.pdf,dataset/benign\172.pdf
14132,330,2,19,35,0,0,0,1,"1.4%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,a-08-63.pdf,dataset/benign\a-08-63.pdf
84221,283,1,33,0,0,0,15,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,abtocllc.pdf,dataset/benign\abtocllc.pdf
77710,283,1,30,0,0,0,12,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,blackrosetech.pdf,dataset/benign\blackrosetech.pdf
79032,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amebass.pdf,dataset/benign\amebass.pdf
23172,298,1,13,0,0,0,1,0,"1.4%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,advcmcnn.pdf,dataset/benign\advcmcnn.pdf
142566,282,4,44,0,0,0,4,1,"1.6%",0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,benign,ar-1879.pdf,dataset/benign\ar-1879.pdf
40962,344,5,70,11,0,0,0,1,"1.6%",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,am2007012.pdf,dataset/benign\am2007012.pdf
82952,297,23,89,0,0,0,0,1,"1.4%",0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,055203f.pdf,dataset/benign\055203f.pdf
15661,318,6,32,28,0,0,0,1,"1.4%",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,a-07-44.pdf,dataset/benign\a-07-44.pdf
29197,401,1,36,99,0,0,0,1,"1.4%",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,20101215-H-Sapoznik.pdf,dataset/benign\20101215-H-Sapoznik.pdf
21042,295,4,25,23,0,0,0,1,1.4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,"Author_Services,_Inc.pdf","dataset/benign\Author_Services,_Inc.pdf"
76315,463,7,56,69,0,0,0,1,1.4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,74fr34796.pdf,dataset/benign\74fr34796.pdf
76033,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,aditall.pdf,dataset/benign\aditall.pdf
78513,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bbntechn.pdf,dataset/benign\bbntechn.pdf
35890,300,1,82,0,0,0,0,1,"1.5%",0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Brent_Morris.pdf,dataset/benign\Brent_Morris.pdf
210560,433,1,119,7,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,bonfire.pdf,dataset/benign\bonfire.pdf
75972,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,aimatmel.pdf,dataset/benign\aimatmel.pdf
29006,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,benedcu.pdf,dataset/benign\benedcu.pdf
82561,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,beltenti.pdf,dataset/benign\beltenti.pdf
172149,317,48,240,23,0,0,0,1,"1.2%",0,0,0,0,0,0,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,benign,a-01-32.pdf,dataset/benign\a-01-32.pdf
28062,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,autfipr.pdf,dataset/benign\autfipr.pdf
97563,283,1,25,0,0,0,7,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,bion.pdf,dataset/benign\bion.pdf
