PdfSize,MetadataSize,Pages,XrefLength,TitleCharacters,isEncrypted,EmbeddedFiles,Images,Text,Header,Obj,Endobj,Stream,Endstream,Xref,Trailer,StartXref,PageNo,ObjStm,JS,Javascript,AA,OpenAction,Acroform,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors,JSExec,AutoExec,FileDrop,ShellExec,ExploitAttempt,label,filename,filepath
185785,309,24,108,29,0,0,0,1,"1.3%",0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Americans-reform.pdf,dataset/benign\Americans-reform.pdf
94412,283,1,42,0,0,0,24,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,americansong.pdf,dataset/benign\americansong.pdf
186945,409,1,132,15,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,americans_elect.pdf,dataset/benign\americans_elect.pdf
78480,290,2,77,1,0,0,0,1,1.5,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,American_Association_of_Independent_Music_(A2IM).pdf,dataset/benign\American_Association_of_Independent_Music_(A2IM).pdf
48415,352,8,67,62,0,0,3,1,"1.5%",0,0,0,0,2,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,American_Cable_Association.pdf,dataset/benign\American_Cable_Association.pdf
199962,427,1,117,14,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,american_dream.pdf,dataset/benign\american_dream.pdf
98488,516,1,167,65,0,0,1,1,"1.7%",1,0,0,0,2,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,american_federation.pdf,dataset/benign\american_federation.pdf
209502,426,1,133,13,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,american_golf.pdf,dataset/benign\american_golf.pdf
242556,734,2,417,29,0,0,2,1,"1.7%",20,0,0,0,2,0,0,2,9,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,benign,american_hospital_association.pdf,dataset/benign\american_hospital_association.pdf
96777,460,1,197,29,0,0,1,1,"1.7%",2,0,0,0,2,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,american_math.pdf,dataset/benign\american_math.pdf
103835,337,2,40,52,0,0,1,1,1.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,American_Photographic_Artists_(APA).pdf,dataset/benign\American_Photographic_Artists_(APA).pdf
278209,451,1,147,17,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,american_republic.pdf,dataset/benign\american_republic.pdf
92797,494,1,97,19,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,american_university.pdf,dataset/benign\american_university.pdf
230390,548,1,135,19,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,american_vision.pdf,dataset/benign\american_vision.pdf
212334,415,1,108,16,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,american_weather.pdf,dataset/benign\american_weather.pdf
183708,493,1,131,14,0,0,1,1,"1.7%",0,0,0,0,2,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,american_youth.pdf,dataset/benign\american_youth.pdf
142848,483,1,168,33,0,0,1,1,"1.7%",0,0,0,0,2,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,america_cup.pdf,dataset/benign\america_cup.pdf
74385,283,1,23,0,0,0,5,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,americsafety.pdf,dataset/benign\americsafety.pdf
75958,283,1,32,0,0,0,14,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,ameridol.pdf,dataset/benign\ameridol.pdf
30820,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amerinfo.pdf,dataset/benign\amerinfo.pdf
83368,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amerircs.pdf,dataset/benign\amerircs.pdf
97829,283,1,30,0,0,0,12,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,amerisociety.pdf,dataset/benign\amerisociety.pdf
78038,283,1,25,0,0,0,7,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,ameristell.pdf,dataset/benign\ameristell.pdf
78995,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,AmerMktg.pdf,dataset/benign\AmerMktg.pdf
149448,265,2,24,0,0,0,2,0,1.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amermovi.pdf,dataset/benign\amermovi.pdf
85793,272,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,ameronthe.pdf,dataset/benign\ameronthe.pdf
75812,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amerorth.pdf,dataset/benign\amerorth.pdf
16599,283,1,10,0,0,0,1,0,"1.4%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,benign,amerphys.pdf,dataset/benign\amerphys.pdf
26268,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amerqots.pdf,dataset/benign\amerqots.pdf
76563,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amerrfin.pdf,dataset/benign\amerrfin.pdf
25387,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amersapu.pdf,dataset/benign\amersapu.pdf
84717,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amerveta.pdf,dataset/benign\amerveta.pdf
67336,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amervirt.pdf,dataset/benign\amervirt.pdf
81323,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amerwell.pdf,dataset/benign\amerwell.pdf
30533,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amerxbnk.pdf,dataset/benign\amerxbnk.pdf
30465,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amerxco.pdf,dataset/benign\amerxco.pdf
30918,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amerxfna.pdf,dataset/benign\amerxfna.pdf
180805,434,1,118,11,0,0,1,1,"1.7%",0,0,0,0,2,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,amer_health.pdf,dataset/benign\amer_health.pdf
86832,454,1,103,13,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,amer_marriage.pdf,dataset/benign\amer_marriage.pdf
73391,283,1,24,0,0,0,6,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,amesocfo.pdf,dataset/benign\amesocfo.pdf
85816,272,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,ametouinc.pdf,dataset/benign\ametouinc.pdf
32699,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amextrvs.pdf,dataset/benign\amextrvs.pdf
22654,298,1,13,0,0,0,1,0,"1.4%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amgret1.pdf,dataset/benign\amgret1.pdf
87141,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amherst.pdf,dataset/benign\amherst.pdf
25513,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amhrst.pdf,dataset/benign\amhrst.pdf
31339,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amhrtasn.pdf,dataset/benign\amhrtasn.pdf
75654,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amhvlsch.pdf,dataset/benign\amhvlsch.pdf
27879,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amia10.pdf,dataset/benign\amia10.pdf
78570,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amiestre.pdf,dataset/benign\amiestre.pdf
28417,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,aminsphs.pdf,dataset/benign\aminsphs.pdf
253098,430,1,31,12,0,0,1,1,"1.7%",0,0,0,0,2,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,amitcent.pdf,dataset/benign\amitcent.pdf
121841,283,1,33,0,0,0,15,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,amlegion.pdf,dataset/benign\amlegion.pdf
84808,283,1,37,0,0,0,19,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,ammola.pdf,dataset/benign\ammola.pdf
75765,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,ampdmobl.pdf,dataset/benign\ampdmobl.pdf
31307,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amplex.pdf,dataset/benign\amplex.pdf
77984,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amplify.pdf,dataset/benign\amplify.pdf
132066,283,1,56,0,0,0,38,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,ampreni.pdf,dataset/benign\ampreni.pdf
78686,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,ampromis.pdf,dataset/benign\ampromis.pdf
150536,265,3,27,0,0,0,3,0,1.2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,ampsych.pdf,dataset/benign\ampsych.pdf
86041,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amrcnint.pdf,dataset/benign\amrcnint.pdf
85072,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amrfunrl.pdf,dataset/benign\amrfunrl.pdf
20913,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amrnth.pdf,dataset/benign\amrnth.pdf
73112,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amroland.pdf,dataset/benign\amroland.pdf
88200,283,1,32,0,0,0,14,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,amrosen.pdf,dataset/benign\amrosen.pdf
93774,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amrrsch.pdf,dataset/benign\amrrsch.pdf
21347,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amrsqalt.pdf,dataset/benign\amrsqalt.pdf
76178,598,11,907,100,0,0,0,1,"1.6%",1,0,0,0,1,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,ams-pia.pdf,dataset/benign\ams-pia.pdf
77908,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amscmeen.pdf,dataset/benign\amscmeen.pdf
79999,283,1,30,0,0,0,12,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,amscola.pdf,dataset/benign\amscola.pdf
90226,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amscorp.pdf,dataset/benign\amscorp.pdf
27250,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amsintds.pdf,dataset/benign\amsintds.pdf
78192,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amsne.pdf,dataset/benign\amsne.pdf
26857,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amsoclaw.pdf,dataset/benign\amsoclaw.pdf
82648,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amsoclcpa.pdf,dataset/benign\amsoclcpa.pdf
27298,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amspecta.pdf,dataset/benign\amspecta.pdf
73789,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amtekinc.pdf,dataset/benign\amtekinc.pdf
25959,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amtelcrp.pdf,dataset/benign\amtelcrp.pdf
28982,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amug.pdf,dataset/benign\amug.pdf
71574,283,1,24,0,0,0,6,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,amusecom.pdf,dataset/benign\amusecom.pdf
20882,283,1,10,0,0,0,1,0,"1.4%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,benign,amuzinc.pdf,dataset/benign\amuzinc.pdf
26827,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amwebser.pdf,dataset/benign\amwebser.pdf
30517,285,1,32,0,0,0,0,1,"1.5%",0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Amy_Opoka.pdf,dataset/benign\Amy_Opoka.pdf
25604,281,1,17,15,0,0,0,1,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,benign,Amy_Toensing.pdf,dataset/benign\Amy_Toensing.pdf
77939,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amzoncomllc.pdf,dataset/benign\amzoncomllc.pdf
25954,229,6,38,0,0,0,0,1,1.1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,benign,an97-111.pdf,dataset/benign\an97-111.pdf
180437,229,139,453,0,0,0,0,1,1.1,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,benign,an98-1.pdf,dataset/benign\an98-1.pdf
83485,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,anacorts.pdf,dataset/benign\anacorts.pdf
79080,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,analogic.pdf,dataset/benign\analogic.pdf
75083,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Analysgp.pdf,dataset/benign\Analysgp.pdf
84685,283,1,30,0,0,0,12,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,AnaquaInc.pdf,dataset/benign\AnaquaInc.pdf
102251,283,2,38,0,0,0,17,0,"1.7%",0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,benign,ancestopera.pdf,dataset/benign\ancestopera.pdf
79969,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,anchrdns.pdf,dataset/benign\anchrdns.pdf
88854,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,ancwolld.pdf,dataset/benign\ancwolld.pdf
28129,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,andale.pdf,dataset/benign\andale.pdf
67151,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,andcam.pdf,dataset/benign\andcam.pdf
27682,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,anddavt8.pdf,dataset/benign\anddavt8.pdf
32013,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,andercon.pdf,dataset/benign\andercon.pdf
82768,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,andiamos.pdf,dataset/benign\andiamos.pdf
138116,224,13,140,0,0,0,0,1,1.4,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,benign,Andrew_Dickerson.pdf,dataset/benign\Andrew_Dickerson.pdf
18122,288,2,150,0,0,0,0,1,"1.5%",0,0,0,0,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Andrew_Dull.pdf,dataset/benign\Andrew_Dull.pdf
38408,307,1,48,0,0,0,0,1,"1.5%",0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Andrew_Finkenbinder.pdf,dataset/benign\Andrew_Finkenbinder.pdf
14876,343,1,31,86,0,0,0,1,"1.6%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Andrew_Henderson.pdf,dataset/benign\Andrew_Henderson.pdf
21851,299,2,19,21,0,0,0,1,1.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Andrew_Huang.pdf,dataset/benign\Andrew_Huang.pdf
75185,291,2,43,22,0,0,0,1,1.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,benign,andrew_huang_response_letter_regarding_exemption_3.pdf,dataset/benign\andrew_huang_response_letter_regarding_exemption_3.pdf
48720,292,2,50,0,0,0,0,1,"1.5%",0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Andrew_Jeffrey_Finley.pdf,dataset/benign\Andrew_Jeffrey_Finley.pdf
46443,296,1,43,0,0,0,0,1,"1.4%",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Andrew_Joseph_Harmon.pdf,dataset/benign\Andrew_Joseph_Harmon.pdf
11887,338,1,31,81,0,0,0,1,"1.6%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Andrew_Pham.pdf,dataset/benign\Andrew_Pham.pdf
52097,311,9,295,10,0,0,1,1,"1.4%",14,0,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Andrew_Phillips.pdf,dataset/benign\Andrew_Phillips.pdf
37749,323,1,35,26,0,0,0,1,"1.5%",0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Andrew_Schillinger.pdf,dataset/benign\Andrew_Schillinger.pdf
164969,519,1,127,11,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,andre_nasib.pdf,dataset/benign\andre_nasib.pdf
37801,290,1,49,0,0,0,0,1,"1.5%",0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Andre_Nozari.pdf,dataset/benign\Andre_Nozari.pdf
24258,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,andvrnet.pdf,dataset/benign\andvrnet.pdf
17644,290,1,26,8,0,0,0,1,1.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,benign,andy-cao-15.pdf,dataset/benign\andy-cao-15.pdf
100704,283,1,35,0,0,0,17,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,anerson.pdf,dataset/benign\anerson.pdf
24325,298,1,13,0,0,0,1,0,"1.4%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,anet.pdf,dataset/benign\anet.pdf
139389,479,1,225,28,0,0,1,1,"1.7%",15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,anetvnet.pdf,dataset/benign\anetvnet.pdf
17729,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,angstrm.pdf,dataset/benign\angstrm.pdf
73034,283,1,21,0,0,0,3,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,anheuschinc.pdf,dataset/benign\anheuschinc.pdf
83293,272,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,anheuser.pdf,dataset/benign\anheuser.pdf
87863,271,1,21,0,0,0,0,1,1.5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Anh_Nguyen.pdf,dataset/benign\Anh_Nguyen.pdf
63159,283,1,30,0,0,0,12,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,aniaboi.pdf,dataset/benign\aniaboi.pdf
79796,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,anicplacellc.pdf,dataset/benign\anicplacellc.pdf
25044,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,animall.pdf,dataset/benign\animall.pdf
190637,429,1,139,9,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,animal_ny.pdf,dataset/benign\animal_ny.pdf
91229,272,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,animoto.pdf,dataset/benign\animoto.pdf
90798,283,1,31,0,0,0,13,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,anitac.pdf,dataset/benign\anitac.pdf
25694,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,anivisn.pdf,dataset/benign\anivisn.pdf
80490,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,anivlinc.pdf,dataset/benign\anivlinc.pdf
44043,499,5,363,67,0,0,0,1,"1.6%",1,0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,anmf-pia.pdf,dataset/benign\anmf-pia.pdf
74283,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,anmlsllc.pdf,dataset/benign\anmlsllc.pdf
56507,249,3,35,0,0,0,0,1,1.1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,ann96-13.pdf,dataset/benign\ann96-13.pdf
